county,yearG3,sex,raceCode,CAUSE,Ndeaths,Level,pop,aRate,aLCI,aUCI,aSE,bestRate,bestSE,lowRace,rateRatio,Ztest,pValue,pMark,causeName
Riverside,2016-2018,Total,Black-NH,E01,117,lev2,430653,27.8854,22.9377,33.6714,2.64791,14.6778,1.84508,Asian-NH,1.9,4.092405733758674,2.134604077430602e-5,Higher,Unintentional injuries
Riverside,2016-2018,Total,Black-NH,E03,75,lev2,430653,17.5807,13.746,22.2533,2.07758,3.10126,0.364603,White-NH,5.669,6.864472816428115,3.3368863228133705e-12,Higher,Homicide/Interpersonal violence
Riverside,2016-2018,Total,Hisp,A06,58,lev2,3401190,2.22092,1.65807,2.95534,0.308353,1.65177,0.21757,White-NH,1.345,1.508147698757471,0.06575836481313757,Same,Hepatitis
Riverside,2016-2018,Total,Hisp,A09,153,lev2,3401190,3.86346,3.27553,4.5895,0.312343,2.74352,0.400457,White-NH,1.408,2.2052047207067114,0.013719866041874362,Same,Neonatal conditions
Riverside,2016-2018,Total,Hisp,B03,97,lev2,3401190,4.62101,3.69744,5.7297,0.497593,2.02437,0.213449,White-NH,2.283,4.795787459020504,8.101850880182226e-7,Higher,Stomach cancer
Riverside,2016-2018,Total,Hisp,B05,225,lev2,3401190,10.6189,9.20359,12.214,0.747883,5.99922,1.15237,Black-NH,1.77,3.3627383791971983,3.8586731968026644e-4,Higher,Liver cancer
Riverside,2016-2018,Total,Hisp,B13,79,lev2,3401190,3.92987,3.06666,4.98289,0.467898,3.69486,0.294045,White-NH,1.064,0.4252636135513552,0.33532225775735425,Same,"Kidney, renal pelvis and ureter cancer"
Riverside,2016-2018,Total,Hisp,D11,475,lev2,3401190,19.7622,17.9325,21.7579,0.956041,7.00177,1.22732,Asian-NH,2.822,8.202157931242152,1.1102230246251565e-16,Higher,Cirrhosis of the liver
Riverside,2016-2018,Total,Hisp,D12,111,lev2,3401190,3.12561,2.55398,3.8448,0.306414,2.59999,0.355138,White-NH,1.202,1.120593672816673,0.13123042973390087,Same,Congenital anomalies
Riverside,2016-2018,Total,Hisp,D68,130,lev2,3401190,7.39524,6.1323,8.85549,0.674578,6.63996,1.27213,Asian-NH,1.114,0.5245290635268444,0.2999553053363736,Same,Other respiratory diseases
Riverside,2016-2018,Total,NHPI-NH,C02,29,lev2,21955.3,181.482,118.913,268.037,35.3602,72.0191,4.18919,Asian-NH,2.52,3.07415412874664,0.0010555017024345137,Higher,Ischaemic heart disease
Riverside,2016-2018,Total,White-NH,B01,155,lev2,2674360,3.20139,2.70334,3.81365,0.264854,1.56959,0.292658,Hisp,2.04,4.134169651832847,1.7812012923057452e-5,Higher,Mouth and oropharynx cancers
Riverside,2016-2018,Total,White-NH,B02,215,lev2,2674360,4.50101,3.89854,5.21654,0.318406,2.7803,0.375307,Hisp,1.619,3.4961237204708158,2.3603488360013358e-4,Higher,Oesophagus cancer
Riverside,2016-2018,Total,White-NH,B08,235,lev2,2674360,4.88727,4.24988,5.63833,0.336536,4.88727,0.336536,White-NH,1,0,0.5,Lowest,Melanoma and other skin cancers
Riverside,2016-2018,Total,White-NH,B11,182,lev2,2674360,3.79656,3.24527,4.4619,0.292299,2.93574,0.38274,Hisp,1.293,1.7874552726516053,0.036931967505762664,Same,Ovary cancer
Riverside,2016-2018,Total,White-NH,B14,274,lev2,2674360,5.25598,4.63739,5.98289,0.325461,1.78564,0.334257,Hisp,2.943,7.438580919340425,5.084821452783217e-14,Higher,Bladder cancer
Riverside,2016-2018,Total,White-NH,B15,271,lev2,2674360,6.07134,5.32048,6.93925,0.395707,3.58073,0.415241,Hisp,1.696,4.342119390148018,7.055740501527019e-6,Higher,Brain and nervous system cancers
Riverside,2016-2018,Total,White-NH,D04,808,lev2,2674360,27.3662,25.3702,29.4993,1.03752,11.4268,0.615102,Hisp,2.395,13.215104106457902,0,Higher,Substance use
Riverside,2016-2018,Total,White-NH,D06,753,lev2,2674360,16.0008,14.8071,17.3051,0.620798,7.30149,1.33189,Asian-NH,2.191,5.920061113740151,1.6091100674131553e-9,Higher,Other neurological conditions
Riverside,2016-2018,Total,White-NH,D66,2568,lev2,2674360,48.8588,46.9668,50.8505,0.974762,13.5948,1.8644,Asian-NH,3.594,16.76172038139199,0,Higher,Chronic obstructive pulmonary disease
Riverside,2016-2018,Total,White-NH,D67,27,lev2,2674360,0.656492,0.417307,1.03476,0.136146,0.656492,0.136146,White-NH,1,0,0.5,Lowest,Asthma
Riverside,2016-2018,Total,White-NH,E02,550,lev2,2674360,17.4005,15.8438,19.0926,0.812725,4.8316,1.05522,Black-NH,3.601,9.436677113554792,0,Higher,Suicide/Self-harm
Riverside,2016-2018,Total,White-NH,Z01,81,lev2,2674360,2.4935,1.93,3.19895,0.306044,1.91092,0.285107,Hisp,1.305,1.3928358104115839,0.081834723366767,Same,"Symptoms, signs and ill-defined conditions, not elsewhere classified"
Sacramento,2016-2018,Total,Asian-NH,A07,116,lev2,673500,15.7465,12.9893,18.953,1.47462,13.3053,1.60462,Hisp,1.183,1.1201808027868272,0.1313183614476403,Same,Respiratory infections
Sacramento,2016-2018,Total,Black-NH,A06,28,lev2,449090,5.41386,3.56144,8.09297,1.04591,3.09791,0.325633,White-NH,1.748,2.1141946317096396,0.017249323599535793,Same,Hepatitis
Sacramento,2016-2018,Total,Black-NH,A09,30,lev2,449090,7.18872,4.8502,10.4017,1.31247,2.74579,0.430759,White-NH,2.618,3.2163655219849234,6.491268109443116e-4,Higher,Neonatal conditions
Sacramento,2016-2018,Total,Black-NH,A99,74,lev2,449090,18.4078,14.3097,23.3997,2.22341,9.17233,1.13096,Asian-NH,2.007,3.70230567457379,1.068244950661601e-4,Higher,Other Infectious Diseases
Sacramento,2016-2018,Total,Black-NH,B03,27,lev2,449090,6.41137,4.16732,9.55533,1.27064,2.95677,0.325567,White-NH,2.168,2.633709807542608,0.004222881878784168,Higher,Stomach cancer
Sacramento,2016-2018,Total,Black-NH,B04,68,lev2,449090,15.9724,12.2632,20.5551,2.01843,10.1733,1.37535,Hisp,1.57,2.3742793293135787,0.00879162147596868,Higher,Colon and rectum cancers
Sacramento,2016-2018,Total,Black-NH,B05,52,lev2,449090,12.8104,9.45684,17.0611,1.84217,8.21259,0.525877,White-NH,1.56,2.399992512225735,0.008197703611290463,Higher,Liver cancer
Sacramento,2016-2018,Total,Black-NH,B06,69,lev2,449090,16.6369,12.8107,21.3444,2.08058,7.06872,0.990508,Asian-NH,2.354,4.1522680258505495,1.6459819142000676e-5,Higher,Pancreas cancer
Sacramento,2016-2018,Total,Black-NH,B07,171,lev2,449090,41.5695,35.3556,48.6481,3.29869,18.3911,1.92636,Hisp,2.26,6.067681700371559,6.488488635270073e-10,Higher,"Trachea, bronchus and lung cancers"
Sacramento,2016-2018,Total,Black-NH,B09,70,lev2,449090,16.9195,13.0804,21.6341,2.08566,6.71279,0.968677,Asian-NH,2.52,4.438407866747622,4.531338114399652e-6,Higher,Breast cancer
Sacramento,2016-2018,Total,Black-NH,B10,24,lev2,449090,5.58019,3.5195,8.53982,1.17512,2.8419,0.649943,Hisp,1.964,2.039113900807735,0.020719330585502904,Same,Uterine cancer
Sacramento,2016-2018,Total,Black-NH,B12,46,lev2,449090,12.8103,9.30762,17.2566,1.93146,3.805,0.72646,Asian-NH,3.367,4.363962228490308,6.386382017331549e-6,Higher,Prostate cancer
Sacramento,2016-2018,Total,Black-NH,B16,40,lev2,449090,10.4722,7.38597,14.4893,1.71396,8.20264,1.06999,Asian-NH,1.277,1.1232503905486604,0.13066558339658751,Same,Lymphomas and multiple myeloma
Sacramento,2016-2018,Total,Black-NH,B99,91,lev2,449090,22.0088,17.5776,27.3126,2.38845,15.3006,1.45482,Asian-NH,1.438,2.398664211613391,0.008227498271548228,Higher,Other malignant neoplasms
Sacramento,2016-2018,Total,Black-NH,C01,202,lev2,449090,52.8159,45.5694,60.9534,3.83344,23.0053,2.1268,Hisp,2.296,6.8000251015596564,5.2300386244041874e-12,Higher,Hypertensive heart disease
Sacramento,2016-2018,Total,Black-NH,C03,232,lev2,449090,60.0728,52.3759,68.6522,4.06134,35.505,2.68983,Hisp,1.692,5.043365424043507,2.287072534690182e-7,Higher,Stroke
Sacramento,2016-2018,Total,Black-NH,C04,51,lev2,449090,12.0078,8.84658,16.0446,1.73739,4.38028,0.793242,Asian-NH,2.741,3.993653781978064,3.2531423496684475e-5,Higher,"Cardiomyopathy, myocarditis, endocarditis"
Sacramento,2016-2018,Total,Black-NH,C05,79,lev2,449090,20.4884,16.0975,25.7831,2.37616,9.47808,1.14232,Asian-NH,2.162,4.176142586424816,1.4824700517168665e-5,Higher,Congestive heart failure
Sacramento,2016-2018,Total,Black-NH,D01,125,lev2,449090,31.2081,25.806,37.4896,2.88737,11.3546,1.2428,Asian-NH,2.748,6.315773981528068,1.3440637491868301e-10,Higher,Diabetes mellitus
Sacramento,2016-2018,Total,Black-NH,D02,88,lev2,449090,20.5809,16.3958,25.6196,2.25724,7.56115,1.01073,Asian-NH,2.722,5.264338256748638,7.034760041157995e-8,Higher,"Endocrine, blood, immune disorders"
Sacramento,2016-2018,Total,Black-NH,D04,134,lev2,449090,26.7804,22.3401,32,2.36827,6.23624,0.970677,Asian-NH,4.294,8.026705933931925,5.551115123125783e-16,Higher,Substance use
Sacramento,2016-2018,Total,Black-NH,D09,51,lev2,449090,13.1197,9.6942,17.4503,1.8813,7.61565,1.18478,Hisp,1.723,2.475639240276374,0.006649894504053178,Higher,Digestive diseases (excluding cirrhosis)
Sacramento,2016-2018,Total,Black-NH,D10,117,lev2,449090,29.4592,24.2004,35.6022,2.8153,10.0224,0.578598,White-NH,2.939,6.762645318782912,6.774691918565168e-12,Higher,Kidney diseases
Sacramento,2016-2018,Total,Black-NH,D99,62,lev2,449090,15.9609,12.14,20.6855,2.08392,8.72353,1.09084,Asian-NH,1.83,3.076904392024646,0.001045811881556169,Higher,Other Chronic Conditions
Sacramento,2016-2018,Total,Black-NH,E01,148,lev2,449090,34.6414,29.1517,40.9711,2.92174,21.4883,1.7414,Asian-NH,1.612,3.867047326278266,5.5080527838535787e-5,Higher,Unintentional injuries
Sacramento,2016-2018,Total,Black-NH,E03,95,lev2,449090,20.0266,16.1537,24.6989,2.08255,3.58416,0.434185,White-NH,5.588,7.729145591917054,5.440092820663267e-15,Higher,Homicide/Interpersonal violence
Sacramento,2016-2018,Total,Black-NH,Z01,63,lev2,449090,14.2321,10.8543,18.4572,1.84109,6.10734,0.887128,Hisp,2.33,3.975563167183398,3.5106451833244456e-5,Higher,"Symptoms, signs and ill-defined conditions, not elsewhere classified"
Sacramento,2016-2018,Total,Hisp,D11,161,lev2,1042580,21.7117,18.3257,25.6657,1.80084,7.50521,1.03242,Asian-NH,2.893,6.843886334800731,3.853695140776381e-12,Higher,Cirrhosis of the liver
Sacramento,2016-2018,Total,Hisp,D12,37,lev2,1042580,3.45367,2.37984,5.08161,0.599663,3.1375,0.414972,White-NH,1.101,0.4335583192557825,0.3323046038308367,Same,Congenital anomalies
Sacramento,2016-2018,Total,NHPI-NH,C02,57,lev2,47179.7,150.907,111.015,203.646,21.932,64.8151,2.9953,Asian-NH,2.328,3.8892973301438825,5.02674430030714e-5,Higher,Ischaemic heart disease
Sacramento,2016-2018,Total,White-NH,A02,53,lev2,2080830,2.13404,1.57313,2.8649,0.308223,2.13404,0.308223,White-NH,1,0,0.5,Lowest,HIV/ and other Sexually transmitted diseases (STDs)
Sacramento,2016-2018,Total,White-NH,B01,105,lev2,2080830,3.3992,2.76458,4.18267,0.340568,3.3992,0.340568,White-NH,1,0,0.5,Lowest,Mouth and oropharynx cancers
Sacramento,2016-2018,Total,White-NH,B02,122,lev2,2080830,3.98525,3.28919,4.83013,0.372215,3.98525,0.372215,White-NH,1,0,0.5,Lowest,Oesophagus cancer
Sacramento,2016-2018,Total,White-NH,B08,137,lev2,2080830,4.59803,3.83718,5.50855,0.40577,4.59803,0.40577,White-NH,1,0,0.5,Lowest,Melanoma and other skin cancers
Sacramento,2016-2018,Total,White-NH,B11,100,lev2,2080830,3.4277,2.76957,4.23863,0.353744,3.33147,0.737037,Hisp,1.029,0.11770794955351961,0.4531495338704291,Same,Ovary cancer
Sacramento,2016-2018,Total,White-NH,B13,141,lev2,2080830,4.59155,3.84429,5.48629,0.3982,2.72678,0.599337,Asian-NH,1.684,2.591538334675146,0.0047773947909048875,Higher,"Kidney, renal pelvis and ureter cancer"
Sacramento,2016-2018,Total,White-NH,B14,164,lev2,2080830,5.42447,4.61226,6.38272,0.431196,5.42447,0.431196,White-NH,1,0,0.5,Lowest,Bladder cancer
Sacramento,2016-2018,Total,White-NH,B15,185,lev2,2080830,6.44935,5.50386,7.54819,0.501507,3.76572,0.746352,Asian-NH,1.713,2.984482536221696,0.0014202920802318664,Higher,Brain and nervous system cancers
Sacramento,2016-2018,Total,White-NH,B17,194,lev2,2080830,6.60224,5.67297,7.68065,0.49208,3.20513,0.675559,Asian-NH,2.06,4.064614397869114,2.4055968445901854e-5,Higher,Leukaemia
Sacramento,2016-2018,Total,White-NH,C99,1075,lev2,2080830,34.9609,32.8475,37.2134,1.09494,15.7317,1.47932,Asian-NH,2.222,10.448058278457866,0,Higher,Other or unspecified cardiovascular diseases
Sacramento,2016-2018,Total,White-NH,D03,22,lev2,2080830,0.733058,0.452255,1.18138,0.160963,0.733058,0.160963,White-NH,1,0,0.5,Lowest,Mental Health disorders
Sacramento,2016-2018,Total,White-NH,D05,2688,lev2,2080830,83.4736,80.3084,86.7719,1.63039,42.5724,2.42042,Asian-NH,1.961,14.015313265529132,0,Higher,Alzheimer’s disease and other dementias
Sacramento,2016-2018,Total,White-NH,D06,604,lev2,2080830,20.7144,19.0454,22.5278,0.869294,8.41735,1.10525,Asian-NH,2.461,8.745208906479094,0,Higher,Other neurological conditions
Sacramento,2016-2018,Total,White-NH,D66,1403,lev2,2080830,45.7687,43.3642,48.3109,1.24324,12.332,1.58761,Hisp,3.711,16.58179899056939,0,Higher,Chronic obstructive pulmonary disease
Sacramento,2016-2018,Total,White-NH,D67,30,lev2,2080830,1.05399,0.694595,1.58147,0.202835,1.05399,0.202835,White-NH,1,0,0.5,Lowest,Asthma
Sacramento,2016-2018,Total,White-NH,D68,502,lev2,2080830,16.5049,15.0616,18.0895,0.753126,10.2195,1.19967,Asian-NH,1.615,4.437347256686294,4.55371522400938e-6,Higher,Other respiratory diseases
Sacramento,2016-2018,Total,White-NH,E02,386,lev2,2080830,16.6276,14.9352,18.4846,0.886518,5.50202,1.08542,Black-NH,3.022,7.938643676166965,9.992007221626409e-16,Higher,Suicide/Self-harm
San Benito,2016-2018,Total,Hisp,C01,24,lev2,103920,33.4236,20.9463,51.5465,7.126,33.4236,7.126,Hisp,1,0,0.5,Lowest,Hypertensive heart disease
San Benito,2016-2018,Total,Hisp,C03,28,lev2,103920,36.8938,24.2429,54.9378,7.14485,36.0039,6.01012,White-NH,1.025,0.09531398506493981,0.4620327173758141,Same,Stroke
San Benito,2016-2018,Total,White-NH,B07,39,lev2,65018.9,41.4509,29.2169,59.5123,6.79519,41.4509,6.79519,White-NH,1,0,0.5,Lowest,"Trachea, bronchus and lung cancers"
San Benito,2016-2018,Total,White-NH,C02,68,lev2,65018.9,70.524,54.5106,92.0534,8.69992,58.4718,9.46198,Hisp,1.206,0.9376442155016204,0.17421364034429931,Same,Ischaemic heart disease
San Benito,2016-2018,Total,White-NH,C05,23,lev2,65018.9,23.7225,14.9136,38.6331,5.02719,23.7225,5.02719,White-NH,1,0,0.5,Lowest,Congestive heart failure
San Benito,2016-2018,Total,White-NH,C99,24,lev2,65018.9,24.0259,15.2898,38.8093,4.97135,24.0259,4.97135,White-NH,1,0,0.5,Lowest,Other or unspecified cardiovascular diseases
San Benito,2016-2018,Total,White-NH,D05,48,lev2,65018.9,48.54,35.677,67.0302,7.07335,37.5782,7.99294,Hisp,1.292,1.027029898098962,0.15220319296787932,Same,Alzheimer’s disease and other dementias
San Benito,2016-2018,Total,White-NH,D66,40,lev2,65018.9,40.5453,28.7968,58.0384,6.51367,40.5453,6.51367,White-NH,1,0,0.5,Lowest,Chronic obstructive pulmonary disease
San Benito,2016-2018,Total,White-NH,E01,36,lev2,65018.9,55.1172,37.3862,79.6112,9.93884,31.1939,6.2579,Hisp,1.767,2.0369157141557968,0.020829244556096804,Same,Unintentional injuries
San Bernardino,2016-2018,Total,Black-NH,A02,25,lev2,536628,4.53884,2.89452,7.04481,0.935251,1.2904,0.243302,White-NH,3.517,3.361452031553557,3.876691126976084e-4,Higher,HIV/ and other Sexually transmitted diseases (STDs)
San Bernardino,2016-2018,Total,Black-NH,A07,76,lev2,536628,17.3826,13.5061,22.1591,2.10337,13.2287,0.89355,Hisp,1.314,1.8176605497100566,0.0345580154535684,Same,Respiratory infections
San Bernardino,2016-2018,Total,Black-NH,A09,49,lev2,536628,8.90786,6.58996,12.0298,1.27263,2.44097,0.401293,White-NH,3.649,4.846290700671294,6.289558002192663e-7,Higher,Neonatal conditions
San Bernardino,2016-2018,Total,Black-NH,A99,55,lev2,536628,12.6477,9.35851,16.8533,1.80582,6.44198,1.2843,Asian-NH,1.963,2.8004846350282415,0.0025512968270549052,Higher,Other Infectious Diseases
San Bernardino,2016-2018,Total,Black-NH,B03,34,lev2,536628,7.18974,4.87994,10.3979,1.29452,2.36123,0.298443,White-NH,3.045,3.6346216084174063,1.3919446103360933e-4,Higher,Stomach cancer
San Bernardino,2016-2018,Total,Black-NH,B04,77,lev2,536628,17.6225,13.6847,22.4681,2.13694,11.9531,0.803085,Hisp,1.474,2.483461747396924,0.0065056153990504795,Higher,Colon and rectum cancers
San Bernardino,2016-2018,Total,Black-NH,B06,66,lev2,536628,14.1539,10.7628,18.4293,1.84957,9.20154,0.713518,Hisp,1.538,2.4981297188319416,0.006242524917943193,Higher,Pancreas cancer
San Bernardino,2016-2018,Total,Black-NH,B07,156,lev2,536628,36.9308,31.0605,43.6999,3.12478,14.6078,0.935204,Hisp,2.528,6.843922489373727,3.852695940054218e-12,Higher,"Trachea, bronchus and lung cancers"
San Bernardino,2016-2018,Total,Black-NH,B09,96,lev2,536628,20.5781,16.4708,25.5512,2.2127,9.53445,0.693236,Hisp,2.158,4.762753074690595,9.548473387521739e-7,Higher,Breast cancer
San Bernardino,2016-2018,Total,Black-NH,B10,39,lev2,536628,7.89582,5.50668,11.1639,1.33036,4.17051,0.401462,White-NH,1.893,2.680821931026947,0.003672079234605996,Higher,Uterine cancer
San Bernardino,2016-2018,Total,Black-NH,B12,88,lev2,536628,21.4894,17.002,26.9045,2.42429,6.32952,1.28418,Asian-NH,3.395,5.525925085359605,1.6387698642539306e-8,Higher,Prostate cancer
San Bernardino,2016-2018,Total,Black-NH,C01,300,lev2,536628,68.2344,60.297,77.0432,4.17449,23.5619,2.46497,Asian-NH,2.896,9.214753997199761,0,Higher,Hypertensive heart disease
San Bernardino,2016-2018,Total,Black-NH,C02,505,lev2,536628,126.802,115.452,139.056,5.92616,64.6311,4.03557,Asian-NH,1.962,8.671288545490917,0,Higher,Ischaemic heart disease
San Bernardino,2016-2018,Total,Black-NH,C03,260,lev2,536628,66.7738,58.525,75.9452,4.34701,35.2428,2.94946,Asian-NH,1.895,6.0022788765750335,9.72835700885355e-10,Higher,Stroke
San Bernardino,2016-2018,Total,Black-NH,C04,67,lev2,536628,13.1698,10.0757,17.1062,1.68512,6.75182,0.605219,Hisp,1.951,3.584446115388529,1.6889714577927872e-4,Higher,"Cardiomyopathy, myocarditis, endocarditis"
San Bernardino,2016-2018,Total,Black-NH,C05,106,lev2,536628,26.7191,21.6194,32.7546,2.74016,11.4692,1.71789,Asian-NH,2.33,4.715296240754481,1.206796622410522e-6,Higher,Congestive heart failure
San Bernardino,2016-2018,Total,Black-NH,C99,175,lev2,536628,42.6488,36.2488,49.9563,3.39804,15.6324,2.00479,Asian-NH,2.728,6.847640228628008,3.753886090862579e-12,Higher,Other or unspecified cardiovascular diseases
San Bernardino,2016-2018,Total,Black-NH,D01,185,lev2,536628,42.8249,36.5365,50.001,3.33575,15.9919,1.97991,Asian-NH,2.678,6.9173595445793605,2.300715173930712e-12,Higher,Diabetes mellitus
San Bernardino,2016-2018,Total,Black-NH,D02,71,lev2,536628,15.914,12.2582,20.4618,1.98781,6.16355,1.22099,Asian-NH,2.582,4.179623901578336,1.4599579913676664e-5,Higher,"Endocrine, blood, immune disorders"
San Bernardino,2016-2018,Total,Black-NH,D05,235,lev2,536628,76.4708,66.9035,87.0504,5.04399,32.0973,2.95571,Asian-NH,2.382,7.590143771545147,1.5987211554602254e-14,Higher,Alzheimer’s disease and other dementias
San Bernardino,2016-2018,Total,Black-NH,D06,79,lev2,536628,17.551,13.7018,22.2884,2.08617,8.68367,1.49875,Asian-NH,2.021,3.4520332656417674,2.781895637377074e-4,Higher,Other neurological conditions
San Bernardino,2016-2018,Total,Black-NH,D10,169,lev2,536628,41.1588,34.8829,48.3418,3.33445,17.6463,0.790836,White-NH,2.332,6.861059522134742,3.4175995367036194e-12,Higher,Kidney diseases
San Bernardino,2016-2018,Total,Black-NH,D99,80,lev2,536628,17.7719,13.9,22.5311,2.0976,6.0429,1.21892,Asian-NH,2.941,4.834618733868095,6.670053166457635e-7,Higher,Other Chronic Conditions
San Bernardino,2016-2018,Total,Black-NH,E01,177,lev2,536628,34.4011,29.3218,40.2853,2.69497,15.8114,2.00464,Asian-NH,2.176,5.534648178327208,1.55926845879506e-8,Higher,Unintentional injuries
San Bernardino,2016-2018,Total,Black-NH,E03,113,lev2,536628,19.9181,16.3295,24.2826,1.92207,4.01593,0.456009,White-NH,4.96,8.05000621357748,4.440892098500626e-16,Higher,Homicide/Interpersonal violence
San Bernardino,2016-2018,Total,Black-NH,Z01,99,lev2,536628,19.3731,15.6287,23.9352,2.01339,6.0292,1.25571,Asian-NH,3.213,5.6235102189337836,9.355784480469254e-9,Higher,"Symptoms, signs and ill-defined conditions, not elsewhere classified"
San Bernardino,2016-2018,Total,Hisp,A06,73,lev2,3330580,2.82974,2.18822,3.64497,0.34849,2.57571,0.307399,White-NH,1.099,0.5466621909363323,0.2923054171107281,Same,Hepatitis
San Bernardino,2016-2018,Total,Hisp,B05,242,lev2,3330580,11.7945,10.2716,13.504,0.803799,7.27566,0.489948,White-NH,1.621,4.800376869829783,7.918366073944583e-7,Higher,Liver cancer
San Bernardino,2016-2018,Total,Hisp,B13,101,lev2,3330580,5.09747,4.0962,6.29299,0.538899,4.35468,0.389346,White-NH,1.171,1.1172586222683198,0.13194188094046666,Same,"Kidney, renal pelvis and ureter cancer"
San Bernardino,2016-2018,Total,Hisp,B16,161,lev2,3330580,8.77173,7.40053,10.3413,0.72934,5.17658,1.10879,Asian-NH,1.695,2.708905933047255,0.0033752738031993523,Higher,Lymphomas and multiple myeloma
San Bernardino,2016-2018,Total,Hisp,D11,583,lev2,3330580,24.5588,22.4893,26.7993,1.07901,7.35491,1.30929,Asian-NH,3.339,10.140125324273255,0,Higher,Cirrhosis of the liver
San Bernardino,2016-2018,Total,Hisp,D12,119,lev2,3330580,3.21554,2.64555,3.93524,0.305033,2.39168,0.352335,White-NH,1.344,1.7678215375408972,0.03854537157458404,Same,Congenital anomalies
San Bernardino,2016-2018,Total,White-NH,B01,100,lev2,2034990,3.29023,2.65534,4.08058,0.341352,1.50641,0.287581,Hisp,2.184,3.996503336483681,3.2142488040509676e-5,Higher,Mouth and oropharynx cancers
San Bernardino,2016-2018,Total,White-NH,B02,131,lev2,2034990,4.23949,3.52467,5.10606,0.381568,2.10677,0.341192,Hisp,2.012,4.166564643149128,1.546121177253834e-5,Higher,Oesophagus cancer
San Bernardino,2016-2018,Total,White-NH,B08,154,lev2,2034990,5.26342,4.44002,6.24069,0.437975,5.26342,0.437975,White-NH,1,0,0.5,Lowest,Melanoma and other skin cancers
San Bernardino,2016-2018,Total,White-NH,B11,130,lev2,2034990,4.27207,3.54916,5.14755,0.385951,3.11951,0.3999,Hisp,1.369,2.0738145885179726,0.019048266885198895,Same,Ovary cancer
San Bernardino,2016-2018,Total,White-NH,B14,180,lev2,2034990,6.00168,5.14048,7.01298,0.456394,2.61959,0.411695,Hisp,2.291,5.50251117913787,1.8720973882224712e-8,Higher,Bladder cancer
San Bernardino,2016-2018,Total,White-NH,B15,156,lev2,2034990,5.54129,4.66523,6.57574,0.466215,3.78052,0.429987,Hisp,1.466,2.776241039691851,0.0027495711354749153,Higher,Brain and nervous system cancers
San Bernardino,2016-2018,Total,White-NH,B17,179,lev2,2034990,6.2018,5.29549,7.26242,0.480661,4.65147,0.493487,Hisp,1.333,2.250487295867924,0.01220901453028167,Same,Leukaemia
San Bernardino,2016-2018,Total,White-NH,B99,568,lev2,2034990,18.9219,17.3525,20.6375,0.817975,13.186,1.80886,Asian-NH,1.435,2.8893169147899114,0.0019303987864680572,Higher,Other malignant neoplasms
San Bernardino,2016-2018,Total,White-NH,D04,544,lev2,2034990,22.8092,20.8093,24.9773,1.04365,8.81449,0.553954,Hisp,2.588,11.844323226352243,0,Higher,Substance use
San Bernardino,2016-2018,Total,White-NH,D09,314,lev2,2034990,10.7287,9.53351,12.0746,0.627755,6.57918,1.27388,Asian-NH,1.631,2.921873631166934,0.0017396633842066134,Higher,Digestive diseases (excluding cirrhosis)
San Bernardino,2016-2018,Total,White-NH,D66,2047,lev2,2034990,68.4301,65.4479,71.5538,1.53831,15.8923,2.05382,Asian-NH,4.306,20.474251480505743,0,Higher,Chronic obstructive pulmonary disease
San Bernardino,2016-2018,Total,White-NH,D67,25,lev2,2034990,0.998766,0.633547,1.54446,0.207988,0.998766,0.207988,White-NH,1,0,0.5,Lowest,Asthma
San Bernardino,2016-2018,Total,White-NH,D68,328,lev2,2034990,11.0486,9.86109,12.3839,0.623053,6.17577,1.25366,Asian-NH,1.789,3.480718559162263,2.50035323687392e-4,Higher,Other respiratory diseases
San Bernardino,2016-2018,Total,White-NH,E02,407,lev2,2034990,18.4832,16.6234,20.5181,0.973888,4.12946,0.908708,Black-NH,4.476,10.776129471053695,0,Higher,Suicide/Self-harm
San Diego,2016-2018,Total,Black-NH,A09,30,lev2,469648,8.01148,5.40531,11.5304,1.46269,1.74684,0.220139,White-NH,4.586,4.235260042405372,1.1414368366935435e-5,Higher,Neonatal conditions
San Diego,2016-2018,Total,Black-NH,B04,61,lev2,469648,14.4795,10.9469,18.8883,1.92945,9.94545,0.908328,Asian-NH,1.456,2.1261008297495825,0.016747432432585474,Same,Colon and rectum cancers
San Diego,2016-2018,Total,Black-NH,B06,56,lev2,469648,13.0373,9.726,17.2199,1.81441,8.40927,0.843609,Asian-NH,1.55,2.3129282388950476,0.0103632924668845,Same,Pancreas cancer
San Diego,2016-2018,Total,Black-NH,B09,66,lev2,469648,14.51,11.0855,18.7803,1.86568,8.17361,0.812439,Asian-NH,1.775,3.113857805951836,9.232922971719182e-4,Higher,Breast cancer
San Diego,2016-2018,Total,Black-NH,B10,23,lev2,469648,4.94441,3.06475,7.70296,1.07628,3.61664,0.240775,White-NH,1.367,1.2039081401561789,0.11431254259626544,Same,Uterine cancer
San Diego,2016-2018,Total,Black-NH,B12,75,lev2,469648,21.3941,16.7408,26.9853,2.52064,4.56152,0.629818,Asian-NH,4.69,6.478720665547058,4.625178018358156e-11,Higher,Prostate cancer
San Diego,2016-2018,Total,Black-NH,B16,49,lev2,469648,11.9986,8.76933,16.1208,1.77815,6.35468,0.725102,Asian-NH,1.888,2.939067194821217,0.0016460084710936407,Higher,Lymphomas and multiple myeloma
San Diego,2016-2018,Total,Black-NH,B99,90,lev2,469648,19.9994,15.9094,24.9327,2.20665,12.2579,1.01451,Asian-NH,1.632,3.1875209400848106,7.174903352318296e-4,Higher,Other malignant neoplasms
